MAC,SSID,Encryption,FirstSeen,Channel,RSSI,Latitude,Longitude,AltitudeMeters,AccuracyMeters,Type
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:10,1,-88,46.874212,-114.009185,964.3,240,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:10,1,-86,46.874212,-114.009185,964.3,240,WIFI
28:80:A2:05:C5:D3,Tetons Baseball,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:10,11,-90,46.874212,-114.009185,964.3,240,WIFI
FE:EC:DA:97:BE:69,Poverello Center,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:10,11,-90,46.874212,-114.009185,964.3,240,WIFI
FC:EC:DA:97:BE:69,Pov Staff Only,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:10,11,-88,46.874212,-114.009185,964.3,240,WIFI
60:B7:6E:A9:AA:AE,BRCiti,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:10,1,-93,46.874212,-114.009185,964.3,240,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:10,1,-89,46.874212,-114.009185,964.3,240,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:13,1,-68,46.874214,-114.00918,964.7,240,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:13,1,-69,46.874214,-114.00918,964.7,240,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:13,1,-68,46.874214,-114.00918,964.7,240,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:13,1,-85,46.874214,-114.00918,964.7,240,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:13,1,-84,46.874214,-114.00918,964.7,240,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:13,1,-85,46.874214,-114.00918,964.7,240,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:13,1,-83,46.874214,-114.00918,964.7,240,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:13,1,-88,46.874214,-114.00918,964.7,240,WIFI
BC:98:DF:F9:DF:C8,MOTO10DE,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:13,6,-85,46.874214,-114.00918,964.7,240,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:13,1,-92,46.874214,-114.00918,964.7,240,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:13,1,-87,46.874214,-114.00918,964.7,240,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-79,46.87422,-114.009167,964.7,240,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-78,46.87422,-114.009167,964.7,240,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:16,1,-80,46.87422,-114.009167,964.7,240,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:16,1,-86,46.87422,-114.009167,964.7,240,WIFI
A8:9A:93:B1:FF:96,MySpectrumWiFi90-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-89,46.87422,-114.009167,964.7,240,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-86,46.87422,-114.009167,964.7,240,WIFI
58:EF:68:BD:35:A9,UAP Believer,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,4,-94,46.87422,-114.009167,964.7,240,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-85,46.87422,-114.009167,964.7,240,WIFI
C8:B4:22:C1:43:51,MySpectrumWiFi53-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-84,46.87422,-114.009167,964.7,240,WIFI
28:80:88:BE:8B:4B,Hummingbird Haven,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-90,46.87422,-114.009167,964.7,240,WIFI
28:9E:FC:A4:C9:5E,MySpectrumWiFi58-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-87,46.87422,-114.009167,964.7,240,WIFI
70:F2:20:E1:1F:A3,CenturyLink4603,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-89,46.87422,-114.009167,964.7,240,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-76,46.87422,-114.009167,964.7,240,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-77,46.87422,-114.009167,964.7,240,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:16,1,-77,46.87422,-114.009167,964.7,240,WIFI
70:F2:20:E1:1F:A3,CenturyLink4603,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-88,46.87422,-114.009167,964.7,240,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:16,1,-90,46.87422,-114.009167,964.7,240,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-88,46.87422,-114.009167,964.7,240,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-90,46.87422,-114.009167,964.7,240,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-73,46.87422,-114.009167,964.7,240,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-75,46.87422,-114.009167,964.7,240,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:16,1,-76,46.87422,-114.009167,964.7,240,WIFI
28:9E:FC:A4:C9:5E,MySpectrumWiFi58-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-90,46.87422,-114.009167,964.7,240,WIFI
70:F2:20:E1:1F:A3,CenturyLink4603,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-87,46.87422,-114.009167,964.7,240,WIFI
18:E8:29:14:23:88,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-84,46.87422,-114.009167,964.7,240,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:16,1,-84,46.87422,-114.009167,964.7,240,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-84,46.87422,-114.009167,964.7,240,WIFI
28:80:A2:05:C5:D3,Tetons Baseball,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,11,-88,46.87422,-114.009167,964.7,240,WIFI
FE:EC:DA:AD:D3:85,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,11,-87,46.87422,-114.009167,964.7,240,WIFI
6C:99:61:DF:17:8E,MySpectrumWiFi88-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-88,46.87422,-114.009167,964.7,240,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-85,46.87422,-114.009167,964.7,240,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-82,46.87422,-114.009167,964.7,240,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:16,1,-84,46.87422,-114.009167,964.7,240,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-85,46.87422,-114.009167,964.7,240,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-85,46.87422,-114.009167,964.7,240,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:16,1,-82,46.87422,-114.009167,964.7,240,WIFI
F0:2F:74:91:A3:C8,BrownChickenBrownCow,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,4,-92,46.87422,-114.009167,964.7,240,WIFI
70:F2:20:E1:1F:A3,CenturyLink4603,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-87,46.87422,-114.009167,964.7,240,WIFI
70:F2:20:E1:22:E3,CenturyLink4655,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-85,46.87422,-114.009167,964.7,240,WIFI
84:A4:23:F0:B9:53,TheSneakyBiscuit2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-87,46.87422,-114.009167,964.7,240,WIFI
AC:3B:77:23:42:68,MySpectrumWiFi62-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-87,46.87422,-114.009167,964.7,240,WIFI
44:D4:53:7E:0D:96,SpectrumSetup-90,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,6,-88,46.87422,-114.009167,964.7,240,WIFI
A8:9A:93:A2:2E:8E,MySpectrumWiFi88-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-88,46.87422,-114.009167,964.7,240,WIFI
10:0C:6B:44:9B:E1,Homestead,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,8,-89,46.87422,-114.009167,964.7,240,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-81,46.87422,-114.009167,964.7,240,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-86,46.87422,-114.009167,964.7,240,WIFI
E8:9F:80:48:65:9A,Home Nora,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,11,-92,46.87422,-114.009167,964.7,240,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-94,46.87422,-114.009167,964.7,240,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:16,1,-86,46.87422,-114.009167,964.7,240,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,1,-83,46.874207,-114.009176,965.3,241,WIFI
28:CF:DA:B4:1E:91,DEA Task 2,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,1,-88,46.874207,-114.009176,965.3,241,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,1,-83,46.874207,-114.009176,965.3,241,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,1,-93,46.874207,-114.009176,965.3,241,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:27,1,-83,46.874207,-114.009176,965.3,241,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,1,-81,46.874207,-114.009176,965.3,241,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,1,-89,46.874207,-114.009176,965.3,241,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,1,-87,46.874207,-114.009176,965.3,241,WIFI
10:DA:43:80:A3:D1,Citi2,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,5,-87,46.874207,-114.009176,965.3,241,WIFI
28:9E:FC:A4:C9:5E,MySpectrumWiFi58-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,6,-89,46.874207,-114.009176,965.3,241,WIFI
70:F2:20:E1:22:E3,CenturyLink4655,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,6,-86,46.874207,-114.009176,965.3,241,WIFI
84:A4:23:F0:B9:53,TheSneakyBiscuit2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,6,-87,46.874207,-114.009176,965.3,241,WIFI
AC:3B:77:23:42:68,MySpectrumWiFi62-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,6,-89,46.874207,-114.009176,965.3,241,WIFI
94:A6:7E:65:51:C4,BurritoShop,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,7,-91,46.874207,-114.009176,965.3,241,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,1,-87,46.874207,-114.009176,965.3,241,WIFI
FE:EC:DA:97:BE:69,Poverello Center,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,11,-86,46.874207,-114.009176,965.3,241,WIFI
FC:EC:DA:97:BE:69,Pov Staff Only,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,11,-87,46.874207,-114.009176,965.3,241,WIFI
A4:2B:8C:97:84:8E,MyCharterWiFi8e-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:27,1,-91,46.874207,-114.009176,965.3,241,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:27,1,-80,46.874207,-114.009176,965.3,241,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,1,-81,46.874207,-114.009174,965.5,241,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,1,-82,46.874207,-114.009174,965.5,241,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:30,1,-81,46.874207,-114.009174,965.5,241,WIFI
28:CF:DA:B4:1E:91,DEA Task 2,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,1,-89,46.874207,-114.009174,965.5,241,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,1,-89,46.874207,-114.009174,965.5,241,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,1,-85,46.874207,-114.009174,965.5,241,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:30,1,-83,46.874207,-114.009174,965.5,241,WIFI
F0:2F:74:91:A3:C8,BrownChickenBrownCow,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,4,-88,46.874207,-114.009174,965.5,241,WIFI
70:F2:20:E1:22:E3,CenturyLink4655,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,6,-83,46.874207,-114.009174,965.5,241,WIFI
58:2F:F7:6A:26:56,SpectrumSetup-50,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,6,-86,46.874207,-114.009174,965.5,241,WIFI
84:A4:23:F0:B9:53,TheSneakyBiscuit2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,6,-87,46.874207,-114.009174,965.5,241,WIFI
94:A6:7E:65:51:C4,BurritoShop,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,7,-86,46.874207,-114.009174,965.5,241,WIFI
FC:EC:DA:97:BE:69,Pov Staff Only,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,11,-87,46.874207,-114.009174,965.5,241,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:30,1,-82,46.874207,-114.009174,965.5,241,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-76,46.874205,-114.009172,965.7,241,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-76,46.874205,-114.009172,965.7,241,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:33,1,-76,46.874205,-114.009172,965.7,241,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-90,46.874205,-114.009172,965.7,241,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:33,1,-82,46.874205,-114.009172,965.7,241,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-82,46.874205,-114.009172,965.7,241,WIFI
1C:74:0D:46:50:97,CenturyLink3130,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-90,46.874205,-114.009172,965.7,241,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-81,46.874205,-114.009172,965.7,241,WIFI
1C:74:0D:46:51:7E,CenturyLink3163,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-94,46.874205,-114.009172,965.7,241,WIFI
F0:2F:74:91:A3:C8,BrownChickenBrownCow,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,4,-86,46.874205,-114.009172,965.7,241,WIFI
70:F2:20:E1:15:F3,CenturyLink4448,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,6,-85,46.874205,-114.009172,965.7,241,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-86,46.874205,-114.009172,965.7,241,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-87,46.874205,-114.009172,965.7,241,WIFI
60:B7:6E:A9:AA:AE,BRCiti,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-92,46.874205,-114.009172,965.7,241,WIFI
28:CF:DA:B4:1E:91,DEA Task 2,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:33,1,-90,46.874205,-114.009172,965.7,241,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,1,-79,46.874201,-114.009167,965.5,241,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,1,-79,46.874201,-114.009167,965.5,241,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:36,1,-79,46.874201,-114.009167,965.5,241,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,1,-84,46.874201,-114.009167,965.5,241,WIFI
60:B7:6E:A9:AA:AE,BRCiti,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,1,-94,46.874201,-114.009167,965.5,241,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,1,-88,46.874201,-114.009167,965.5,241,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:36,1,-83,46.874201,-114.009167,965.5,241,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,1,-83,46.874201,-114.009167,965.5,241,WIFI
F0:2F:74:91:A3:C8,BrownChickenBrownCow,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,4,-87,46.874201,-114.009167,965.5,241,WIFI
10:DA:43:80:A3:D1,Citi2,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,5,-85,46.874201,-114.009167,965.5,241,WIFI
28:9E:FC:A4:C9:5E,MySpectrumWiFi58-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,6,-86,46.874201,-114.009167,965.5,241,WIFI
70:F2:20:E1:1F:A3,CenturyLink4603,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,6,-86,46.874201,-114.009167,965.5,241,WIFI
84:A4:23:F0:B9:53,TheSneakyBiscuit2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,6,-86,46.874201,-114.009167,965.5,241,WIFI
AC:3B:77:23:42:68,MySpectrumWiFi62-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:36,6,-87,46.874201,-114.009167,965.5,241,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:36,1,-87,46.874201,-114.009167,965.5,241,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:39,1,-78,46.874199,-114.00915,964.6,241,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:39,1,-76,46.874199,-114.00915,964.6,241,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:39,1,-79,46.874199,-114.00915,964.6,241,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:39,1,-83,46.874199,-114.00915,964.6,241,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:39,1,-92,46.874199,-114.00915,964.6,241,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:39,1,-82,46.874199,-114.00915,964.6,241,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:39,1,-82,46.874199,-114.00915,964.6,241,WIFI
A4:2B:8C:97:84:8E,MyCharterWiFi8e-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:39,1,-91,46.874199,-114.00915,964.6,241,WIFI
C8:B4:22:C1:43:51,MySpectrumWiFi53-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:39,6,-87,46.874199,-114.00915,964.6,241,WIFI
28:80:88:BE:8B:4B,Hummingbird Haven,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:39,6,-87,46.874199,-114.00915,964.6,241,WIFI
70:F2:20:E1:1F:A3,CenturyLink4603,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:39,6,-87,46.874199,-114.00915,964.6,241,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:39,1,-90,46.874199,-114.00915,964.6,241,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:42,1,-72,46.874196,-114.009145,964.4,241,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:42,1,-73,46.874196,-114.009145,964.4,241,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:42,1,-72,46.874196,-114.009145,964.4,241,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:42,1,-82,46.874196,-114.009145,964.4,241,WIFI
1C:74:0D:46:50:97,CenturyLink3130,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:42,1,-91,46.874196,-114.009145,964.4,241,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:42,1,-83,46.874196,-114.009145,964.4,241,WIFI
F0:2F:74:91:A3:C8,BrownChickenBrownCow,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:42,4,-91,46.874196,-114.009145,964.4,241,WIFI
C8:B4:22:C1:43:51,MySpectrumWiFi53-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:42,6,-88,46.874196,-114.009145,964.4,241,WIFI
BC:98:DF:F9:DF:C8,MOTO10DE,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:42,6,-87,46.874196,-114.009145,964.4,241,WIFI
28:80:88:BE:8B:4B,Hummingbird Haven,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:42,6,-90,46.874196,-114.009145,964.4,241,WIFI
28:9E:FC:A4:C9:5E,MySpectrumWiFi58-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:40:42,6,-89,46.874196,-114.009145,964.4,241,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:42,1,-88,46.874196,-114.009145,964.4,241,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:40:42,1,-85,46.874196,-114.009145,964.4,241,WIFI
